BV,Mid,Time,Content
BV1114y1x7TX,1528392,197.619,快住手！这样下去可乐就没气泡了啊！很难喝的啊！
BV1114y1x7TX,5493,217.867,好像曾小贤，哈哈哈
BV1114y1x7TX,1749949,98.161,节目组帮选手做手脚是吧（恼）
BV1114y1x7TX,1513960,1.693,哈哈哈哈主持人名字起得不错
BV1114y1x7TX,557428,239.73,看右上角哈哈哈，金钱的魔力
BV1114y1x7TX,421972,114.405,排列组合，感觉这几年的汽水白喝了（doge
BV1114y1x7TX,771509,264.695,扇听法(doge
BV1114y1x7TX,7092,106.066,我哭死，身高都还原了
BV1114y1x7TX,190376,240.734,《真·幸福的一家》
BV1114y1x7TX,1339212,137.135,陶子怎么都被仿了哈哈哈哈哈
BV1114y1x7TX,1268866,65.104,银灰（
BV1114y1x7TX,37607457,212.882,绷不住了哈哈哈哈哈
BV1114y1x7TX,49181,77.112,《将 近 100 杯》
BV1114y1x7TX,1660535,254.26,他甚至真的接了个广告，我哭死
BV1114y1x7TX,396933,448.149,《关于我关注的up主都是小黑子这件事》
BV1114y1x7TX,228186,286.442,《观察到》《所以我想听一下》
BV1114y1x7TX,1885387,277.069,《玄只因》
BV1114y1x7TX,619909,298.962,属于是除了眼睛全用上了
BV1114y1x7TX,275438,50.523,不愧是汽水哥，喝得肺部进可乐了(doge
BV1114y1x7TX,1894060,213.405,下场后的自我解说可味太对了！
BV1114y1x7TX,1268627,263.281,《喔～》
BV1114y1x7TX,690389,148.06,《将近百杯》
BV1114y1x7TX,644058,223.98,《 原 告 : 美 好 时 光 》
BV1114y1x7TX,328787,342.299,我特么的都忘记题目是什么了哈哈哈哈
BV1114y1x7TX,484047,333.243,科学助理：我也忘了
BV1114y1x7TX,619625,267.557,《听海哭的声音》
BV1114y1x7TX,1611170,115.527,为什么感觉还真有点像哈哈哈哈哈
BV1114y1x7TX,1279187,44.968,《 图 灵 测 试 》
BV1114y1x7TX,828841,111.441,配乐注入灵魂了 属于是
BV1114y1x7TX,1747545839,314.101,没想到还能听到Gee哈哈哈
BV1114y1x7TX,628099,193.331,赌一波肥春赢，输了三连
BV1114y1x7TX,1513511,99.38,这句话太对味了哈哈哈哈哈哈
BV1114y1x7TX,693450094,87.696,我永远会折服于那三个字：王昱珩
BV1114y1x7TX,1768806,83.934,《经费爆炸》
BV1114y1x7TX,807321,225.555,《原告：美好时光》
BV1114y1x7TX,1863282,316.112,好家伙这一帧衣服的“学院”两字前面的字我愣是没看懂
BV1114y1x7TX,1972266,122.656,我觉得评委的病情可能比选手要重得多
BV1114y1x7TX,728103,75.929,《100杯》
BV1114y1x7TX,1918535,160.447,将近一百个（doge
BV1114y1x7TX,697366,11.179,白头发就很灵魂
BV1114y1x7TX,1692691,217.496,哈哈哈才发现右上角的中清
BV1114y1x7TX,469717,275.213,《听气泡》《看到了》
BV1114y1x7TX,30502823,228.666,为什么连广告也还原啊喂！！！
BV1114y1x7TX,494783,19.742,《暗  藏  玄  只因》（确信）
BV1114y1x7TX,276471,118.168,《发现秘密》
BV1114y1x7TX,1927911,160.037,《将 近 一 百 杯》
BV1114y1x7TX,551901,249.658,官方捡到宝了(见到鬼了)
BV1114y1x7TX,1930825,277.585,玄只因（纠错）
BV1114y1x7TX,1369510,22.782,《碳酸的逝界》
BV1114y1x7TX,204237,213.309,还有后采哈哈哈哈哈哈
BV1114y1x7TX,688039,283.197,翻译：《他是透明的》
BV1114y1x7TX,1768136,156.85,大脑里的瘤子比我们多两个
BV1114y1x7TX,1796957,181.947,《高级设备》
BV1114y1x7TX,1539919,300.095,BGM：The Beacon Project
BV1114y1x7TX,881936,274.996,《 玄 只 因 》
BV1114y1x7TX,566219,290.762,我不敢苟同他的观点，我认为这个意大利面就应该拌42号混凝土
BV1114y1x7TX,1688624,308.994,行李箱演得好哈哈哈哈哈哈
BV1114y1x7TX,1458425,92.451,水哥！我的DNA动了！！
BV1114y1x7TX,827657,156.768,两个（指绝对值为2）
BV1114y1x7TX,109892,287.816,《所以我想听一下》
BV1114y1x7TX,447968,286.093,《看到了所以听》
BV1114y1x7TX,1392071,105.276,身高差太过分了哈哈哈哈哈哈哈哈哈哈哈哈
BV1114y1x7TX,143863,331.511,第四杯，因为我已经选过无数次了（doge）
BV1114y1x7TX,1470980,55.999,一个宿舍居然能同时拥有卧龙凤雏
BV1114y1x7TX,164449,12.289,味太冲了（doge）
BV1114y1x7TX,789233,177.738,跟  我  一  样  的
BV1114y1x7TX,411350,275.792,《听声音》《看到了》
BV1114y1x7TX,85202,67.104,一个宿舍居然能同时拥有卧龙凤雏
BV1114y1x7TX,403065872,307.889,右上角《中清》哈哈哈哈哈
BV1114y1x7TX,755689,263.62,望闻问切
BV1114y1x7TX,577499,318.455,BGM:《gee》原唱:少女时代
BV1114y1x7TX,339885,194.421,《这个时候我并没有受他太多影响，他已经比我快了，现在我要做的就是保证我的正确率》
BV1114y1x7TX,490702253,65.499,《两小儿比残》
BV1114y1x7TX,922722,98.094,《这怎么可能看得出来》
BV1114y1x7TX,1627634,135.928,陶子哈哈哈哈！
BV1114y1x7TX,469717,348.349,哈哈哈好真实每次到关键时刻的电视都会来个广告
BV1114y1x7TX,472495,100.579,魏坤琳哈哈哈哈
BV1114y1x7TX,114397,73.319,不是六个核弹我不是很认可（doge）
BV1114y1x7TX,1795032,289.385,我才发现只有一杯是雪碧
BV1114y1x7TX,1348473,41.661,不去世（doge）
BV1114y1x7TX,366866,275.374,看到了X  听到了√
BV1114y1x7TX,1861063,93.732,《这怎么可能看得出来》
BV1114y1x7TX,1448617,303.227,哈哈哈哈哈哈哈王昱珩经典动作
BV1114y1x7TX,854534,288.164,光线是用听的（doge)
BV1114y1x7TX,573595,67.209,《 自 我 介 绍 》
BV1114y1x7TX,1609263,50.682,味太冲了hhh
BV1114y1x7TX,11139681,14.371,他们是怎么憋住不笑的哈哈哈哈哈哈哈
BV1114y1x7TX,616755,297.395,怪奇物语！我说BGM怎么这么熟悉
BV1114y1x7TX,1337075,201.931,救命这个魏教授太对味了哈哈哈哈哈哈哈哈
BV1114y1x7TX,1275537,296.255,我不敢苟同，应为意大利面应该用42号混凝土搅拌，应为螺丝钉的长度会影响挖掘机的扭矩
BV1114y1x7TX,97644,105.36,小四的身高，哈哈哈哈哈哈哈
BV1114y1x7TX,1476111,164.391,《早期人类觅食碳酸饮料》
BV1114y1x7TX,173569,7.669,居然还有赞助商！！
BV1114y1x7TX,1293351,97.851,王昱珩：我谢谢你
BV1114y1x7TX,859449,142.825,《那好》
BV1114y1x7TX,501540,301.051,这个视角看着好像曾小贤啊（？）
BV1114y1x7TX,1429631,346.882,代入感很强，已经想快进跳广告了
BV1114y1x7TX,159202,295.789,这时如果碰到全部饮料会怎样（doge）
BV1114y1x7TX,1801456,45.038,《汽水哥肥猫》VS《碳酸教父肥春》
BV1114y1x7TX,740027,41.882,不去世，永远都是理论
BV1114y1x7TX,224921,158.478,《多两个》
BV1114y1x7TX,39422678,102.425,哈哈哈哈有内味了
BV1114y1x7TX,1800492,137.065,管你听没听懂，看就完了（bushi）
BV1114y1x7TX,415494,54.151,演聪明了就不叫《最残大脑》了(doge)
BV1114y1x7TX,1911512,288.724,通感(确信)
BV1114y1x7TX,464665,242.602,怎么还有负秒啊哈哈哈
BV1114y1x7TX,434243,185.293,唇语：nb！
BV1114y1x7TX,1949704,106.286,哈哈哈哈身高绝了
BV1114y1x7TX,23491,252.659,不是周姐cos的胡桃我不是很认可
BV1114y1x7TX,595651,285.788,《通感》
BV1114y1x7TX,1674663,213.919,才看到右上角的“中清”哈哈哈
BV1114y1x7TX,405360,157.985,哈哈哈哈哈味太冲了
BV1114y1x7TX,595402,336.752,猫一杯（确信
BV1114y1x7TX,345977,206.066,《鲁迅赞扬周树人》
BV1114y1x7TX,209229,161.248,是一个一个一个（即答）
BV1114y1x7TX,1848546,238.539,居然还有广告哈哈哈哈哈哈
BV1114y1x7TX,803843,279.711,《看到了》（指用耳朵看
BV1114y1x7TX,457702786,306.787,好的馄饨也完成了选择（幻听）
BV1114y1x7TX,1977866,269.223,听海哭的声音
BV1114y1x7TX,1331123,228.257,甲方：后悔，总之就是非常的后悔
BV1114y1x7TX,218575,57.563,这是魏教授吧哈哈哈哈
BV1114y1x7TX,1628049,46.282,来的太早了，等有弹幕了再来看（doge）
BV1114y1x7TX,159865,216.073,哈哈哈哈哈这个小表情
BV1114y1x7TX,860883,271.223,高大上的说法：利用空气传导震动至鼓膜并传至人体听觉感受器进行辨别
BV1114y1x7TX,1553896,133.97,陶子哈哈哈哈
BV1114y1x7TX,428417,153.123,《脑子和别人不一样啊》
BV1114y1x7TX,1386779,190.598,救命主持人真的好像刘聪啊哈哈哈哈哈哈哈
BV1114y1x7TX,624846,121.252,哈哈哈哈啊哈味太冲了
BV1114y1x7TX,835977,121.13,单独采访太真实了哈哈哈
BV1114y1x7TX,1809966,21.817,碳酸=氢气+碳原子+臭氧（ 直译
BV1114y1x7TX,1763408,349.066,为什么还有广告啊喂！！！
BV1114y1x7TX,184976,262.461,眼镜：我免费了！
BV1114y1x7TX,835104,214.674,味太冲了哈哈哈
BV1114y1x7TX,1512391,158.446,哈哈哈，瞬时记忆主要靠海马体！！！
BV1114y1x7TX,747627,70.956,走错了吧怎么又成了最强大脑哈哈哈
BV1114y1x7TX,1987902,99.378,《这怎么可能看的出来啊》
BV1114y1x7TX,1398240,8.179,《永杰无间》
BV1114y1x7TX,167547,75.212,《100杯饮料》
BV1114y1x7TX,842390,107.432,嘉宾质疑可太真实了
BV1114y1x7TX,1329844,285.789,听一下光粒子轰击液面的声音（不是
BV1114y1x7TX,745594,266.352,还精通神秘学（
BV1114y1x7TX,448996,315.238,黑魔仙小月↓
BV1114y1x7TX,3078223,71.351,六个夹竹桃
BV1114y1x7TX,947373,136.616,评委席有你也不是没有理由的
BV1114y1x7TX,897037,251.858,刚注意右上角广告结束时间哈哈哈
BV1114y1x7TX,1376601,160.339,草魏坤琳模仿的好像
BV1114y1x7TX,1498844,160.923,114516个（确信）
BV1114y1x7TX,1591724,232.273,《原告：美好时光》
BV1114y1x7TX,923386,351.502,《既然VIP不行那就至尊VIP》
BV1114y1x7TX,485705,340.819,提示：屏幕前的你可以呼吸
BV1114y1x7TX,1686229,91.193,非常细微的差别，指颜色不一样（doge）
BV1114y1x7TX,1764384,33.919,哈哈哈哈哈头一回见着这样用漏斗
BV1114y1x7TX,289320,244.105,-6秒可还行哈哈哈哈
BV1114y1x7TX,1997552,161.76,这个叨叨魏真的好像啊哈哈哈哈哈哈我笑死
BV1114y1x7TX,447402,296.938,右上角居然还有清晰度哈哈哈哈哈哈好细节
BV1114y1x7TX,7630,91.35,《细微》（指颜色完全不同）
BV1114y1x7TX,206130,75.843,《将近》
BV1114y1x7TX,61388,284.201,《咱听一下光线》
BV1114y1x7TX,1884541,319.094,非诚勿扰梦幻联动哈哈哈哈哈哈
BV1114y1x7TX,271031,285.519,《因为……所以……》
BV1114y1x7TX,1389935,219.445,这宿舍牛逼哈哈哈哈
BV1114y1x7TX,624958,101.584,哈哈哈哈哈哈哈哈救命味太足了
BV1114y1x7TX,64301,12.606,《讲脏话》哈哈哈哈哈
BV1114y1x7TX,351609538,177.442,《卧龙凤雏》
BV1114y1x7TX,957538,62.965,《充满智慧的眼神》
BV1114y1x7TX,1721574,245.546,右上角哈哈哈哈哈哈哈哈哈哈哈
BV1114y1x7TX,11914415,241.536,一直在抢拍啊喂！
BV1114y1x7TX,1496690,238.191,甲方：眼前一黑
BV1114y1x7TX,1320070,47.859,他为此竟然找了个甲方，我哭死
BV1114y1x7TX,1421029,101.656,哈哈哈这个看一下真的真实了
BV1114y1x7TX,246370149,344.924,像极了买彩票等开奖的我
BV1114y1x7TX,1769733,137.274,《变声期》
BV1114y1x7TX,1901754,232.436,哈哈哈哈哈好用心的广告
BV1114y1x7TX,1356335,242.492,《-4秒》
BV1114y1x7TX,1513274,219.748,谢孟伟（幻视）
BV1114y1x7TX,687660,305.301,还稍微卡了一下，太对味了
BV1114y1x7TX,1932724,285.783,所以意大利面要拌42号混凝土是吧！（确信）
BV1114y1x7TX,270275,272.478,要不要再用个玄学哈哈哈
BV1114y1x7TX,533827,105.345,小四身高哈哈哈哈好还原
BV1114y1x7TX,430967976,119.196,这个身高这个口音也太还原了哈哈哈哈
BV1114y1x7TX,1866956,156.394,海   皇   体
BV1114y1x7TX,61464,254.746,果冻，我就爱喜之郎。喜之郎多点关心多点爱。哈哈哈哈哈哈
BV1114y1x7TX,1311497,450.966,《暗藏玄只因》
BV1114y1x7TX,758819,161.166,这个魏坤琳连声音都像哈哈哈哈
BV1114y1x7TX,527508,113.019,这个dr魏好像啊哈哈哈哈哈哈
BV1114y1x7TX,1692563,273.449,我去他真的对了！！
BV1114y1x7TX,490780,256.653,这里可以加个《最残大脑》现在回来
BV1114y1x7TX,32291109,448.069,《关于我关注的小黑子都是up这件事》
BV1114y1x7TX,197693,289.388,根据菲涅尔公式算出折射光的电场场强和磁场场强
BV1114y1x7TX,668592,345.946,这时候应该插个广告（doge
BV1114y1x7TX,249384,223.816,《原 告》
BV1114y1x7TX,24179,357.22,vip是会员精选广告
BV1114y1x7TX,171176,122.338,我还以为灰衣服的扮演的是水哥哈哈哈哈
BV1114y1x7TX,1984242,478.11,"我已经想退款了,我怕玩了之后也能参赛（doge）"
BV1114y1x7TX,749053,375.065,神特喵的零点几秒广告
BV1114y1x7TX,1414122,320.928,哈哈哈哈我知道了，下期非渣勿扰
BV1114y1x7TX,1796353,403.207,永 雏 塔 菲
BV1114y1x7TX,1919404,71.166,六个老婆（doge
BV1114y1x7TX,601102,281.851,《达尔文效应》
BV1114y1x7TX,352443,463.755,连晋级之门都进不去
BV1114y1x7TX,1845989,313.462,《千 娇 百 媚》
BV1114y1x7TX,1623110,121.134,《确实相差不大》
BV1114y1x7TX,1319675,346.663,《升级为VIP也不可跳过》
BV1114y1x7TX,1335095,249.208,《领胡桃新皮肤》
BV1114y1x7TX,628468,141.417,《煤    油》
BV1114y1x7TX,1750731,290.953,《盲 人 摸 象》
BV1114y1x7TX,1863136,85.309,他在憋笑哈哈哈哈
BV1114y1x7TX,548826,233.873,甲方两眼一黑，双脚一蹬
BV1114y1x7TX,3834994,118.325,选手都是色盲（bushi）
BV1114y1x7TX,1460898,23.272,《铌钛镁》
BV1114y1x7TX,138110,52.358,《碳酸饮料喝得身体萎缩》
BV1114y1x7TX,1579604,307.275,好家伙，最强大脑第八季没有你俩我不看
BV1114y1x7TX,1635110,0.0,《原创变原告》
BV1114y1x7TX,574648,330.174,完全看不出来
BV1114y1x7TX,1754091,194.467,他的袖子有点贵气在的
BV1114y1x7TX,195327,21.26,碳酸的因式分解（bushi）
BV1114y1x7TX,460588,20.022,《ji 铌 钛 镁》
BV1114y1x7TX,26485,305.997,不要等等两个都错了
BV1114y1x7TX,407224,157.006,海马体通常与短时记忆有关
BV1114y1x7TX,297381,331.604,第二杯
BV1114y1x7TX,842562,328.102,完全看不出来
BV1114y1x7TX,954352,313.852,科学助理也能还原哈哈哈哈哈哈哈哈哈哈哈哈哈哈
BV1114y1x7TX,86768,133.111,《 两 小 儿 辩 残 》
BV1114y1x7TX,823643,169.239,《那多两个是几个呀》
BV1114y1x7TX,317310,182.518,行李箱妙啊
BV1114y1x7TX,817309,103.877,《盲人朵拉之最残大脑传奇》
BV1114y1x7TX,461393,169.179,中清可还行→
BV1114y1x7TX,1525618,137.355,管你听没听懂，看就完了！
BV1114y1x7TX,1810668,11.679,永劫无间：从未设想的黑法
BV1114y1x7TX,1284218,34.666,《 漏 斗 》
BV1114y1x7TX,798642,107.456,《口罩》《触碰》
BV1114y1x7TX,212542,250.048,突然有一点想玩（不是看到胡桃）
BV1114y1x7TX,1798570,202.282,《聪明》
BV1114y1x7TX,568185,269.905,《精通玄学》
BV1114y1x7TX,1863638,329.941,完全看不出来
BV1114y1x7TX,1631183,329.161,完全看不出来
BV1114y1x7TX,1980882,327.845,完全看不出来
BV1114y1x7TX,702701,113.555,有水，算不算百分百参团
BV1114y1x7TX,321211,241.639,愣是一个音有没在调上（半恼
BV1114y1x7TX,546870,59.973,《两小儿比残》
BV1114y1x7TX,61314,6.218,蒋脏话
BV1114y1x7TX,1524725,64.01,深圳大学
BV1114y1x7TX,54070,8.099,每周必看
BV1114y1x7TX,1713608,307.945,肥猫赢，输了被撅
BV1114y1x7TX,1948482,115.822,微观辨水只能服王昱珩
BV1114y1x7TX,814779,270.75,《见闻色》
BV1114y1x7TX,1430157,99.558,哈哈哈
BV1114y1x7TX,1777507,244.135,别原神原神了，胡桃在永劫也有。。。
BV1114y1x7TX,596911,100.046,水哥：我放弃观察
BV1114y1x7TX,1403256,2.746,白头发好评
BV1114y1x7TX,872221,240.499,哈哈哈哈
BV1114y1x7TX,1924493,287.02,《零 碎 的 知 识》
BV1114y1x7TX,1616146,1.765,右上角《中清》
BV1114y1x7TX,1553426,85.394,王昱珩是真的强
BV1114y1x7TX,821432,31.816,倒急眼了
BV1114y1x7TX,1997847,87.184,《严格把控》
BV1114y1x7TX,102333,32.148,白事…
BV1114y1x7TX,1884046,202.376,视线与凹液面刻度线齐平
BV1114y1x7TX,473109,307.898,太聪明了吧
BV1114y1x7TX,1809569,105.139,膝行笑的想死
BV1114y1x7TX,111115,337.372,“我都不敢看了”(睁大眼睛)
BV1114y1x7TX,282951,307.815,6
BV1114y1x7TX,1583300,78.459,《  将  近  》
BV1114y1x7TX,401900,109.596,《这怎么可能看的出来啊》
BV1114y1x7TX,1273757,232.186,甲方捡到宝了
BV1114y1x7TX,1292183,128.487,郭敬明？
BV1114y1x7TX,595407557,283.594,听到物体，看见声音
BV1114y1x7TX,447540,295.747,《达利园效应》
BV1114y1x7TX,1508353,105.463,郭敬明吗
BV1114y1x7TX,1972078,296.839,bgm味对了
BV1114y1x7TX,1279914,80.422,竟然没有潘周聃
BV1114y1x7TX,1532321,350.13,宁红夜
BV1114y1x7TX,870218,7.826,来来来
BV1114y1x7TX,1535037,224.489,可乐要没气啦喂
BV1114y1x7TX,819054,24.517,《铌钛镁》
BV1114y1x7TX,200428,56.184,《深圳大学》
BV1114y1x7TX,1293349,226.331,《广告乱入》
BV1114y1x7TX,1605343,10.763,《真实》
BV1114y1x7TX,270501,163.441,女导师才是冠军
BV1114y1x7TX,278215,216.164,同款护目镜
BV1114y1x7TX,439186,12.597,《马原》
BV1114y1x7TX,1800861,6.21,你是怎么劝你舍友和你拍的哈哈哈哈
BV1114y1x7TX,1651627,224.084,《 美 好 逝 光 》
BV1114y1x7TX,1488005,71.873,胡桃，嗷嗷嗷嗷嗷嗷嗷嗷
BV1114y1x7TX,489151,285.069,《大儿问效应》
BV1114y1x7TX,1912550,157.062,他甚至知道什么是海马体
BV1114y1x7TX,55750,333.568,哈哈哈大家都好可爱
BV1114y1x7TX,3386870,216.373,灵魂！
BV1114y1x7TX,1578543,305.766,我不敢苟同，应为意大利面应该用42号混凝土搅拌，应为螺丝钉的长度会影响挖掘机的扭矩
BV1114y1x7TX,1358012,142.505,管你听没听懂，看就完了
BV1114y1x7TX,1691215,129.247,小四这个笑死我了
BV1114y1x7TX,1370422,103.099,不能再看下去了，我要被同化了。。。
BV1114y1x7TX,399153,64.836,智慧的眼神
BV1114y1x7TX,829384,106.461,哈哈哈哈哈哈哈哈这个身高
BV1114y1x7TX,31939,68.113,《我觉得》
BV1114y1x7TX,768904,333.461,完了我忘记问题是什么了……
BV1114y1x7TX,1567446009,90.239,水哥：你最好是
BV1114y1x7TX,1586270,120.305,《相 差 不 大》
BV1114y1x7TX,1461650,5.504,在这里，我们要让大脑~
BV1114y1x7TX,1474443,322.799,寄寄寄寄摆摆摆摆摆摆
BV1114y1x7TX,408644,157.147,有那味了
BV1114y1x7TX,676157,162.723,多两个就是多二个doge
BV1114y1x7TX,1969771,71.61,《原来你也玩原神》
BV1114y1x7TX,1836747,173.54,lol lol lol
BV1114y1x7TX,443897,329.275,完全看不出来
BV1114y1x7TX,327714,328.577,完全看不出来
BV1114y1x7TX,1296502,331.264,完全看不出来
BV1114y1x7TX,1937653,328.978,完全看不出来
BV1114y1x7TX,524811,329.233,都不是
BV1114y1x7TX,332194,326.102,完全看不出来
BV1114y1x7TX,943760,327.217,完全看不出来
BV1114y1x7TX,1916765,329.207,都不是
BV1114y1x7TX,291010,329.323,完全看不出来
BV1114y1x7TX,51484630,146.156,没有。。。
BV1114y1x7TX,393479,14.328,2001
BV1114y1x7TX,52457,43.563,那门h h h h
BV1114y1x7TX,1636372,43.563,深大的耶
BV1114y1x7TX,945984,400.439,[ohhhh]
BV1114y1x7TX,191536,10.565,每周必看
BV1114y1x7TX,1524493,465.881,意想不到的结局
BV1114y1x7TX,772465,23.455,《铌钛镁》
BV1114y1x7TX,1906142,23.385,天才
BV1114y1x7TX,640152752,23.029,每周必看
BV1114y1x7TX,1797466,202.172,你快干了吧
BV1114y1x7TX,371526,160.444,这很海马
BV1114y1x7TX,355390214,119.633,他现在还不会缝
BV1114y1x7TX,244787,77.031,两小儿辩大
BV1114y1x7TX,578987,59.879,这也不肥啊
BV1114y1x7TX,1425217,35.665,这不是化学的反应是生理的反应
BV1114y1x7TX,893987,463.286,哈哈哈哈哈哈哈哈
BV1114y1x7TX,195157,435.424,第四杯第七杯是同一杯啊
BV1114y1x7TX,1974021,222.459,树叶
BV1114y1x7TX,593000,52.658,你们的演技和模仿能力已经战胜了现在娱乐圈90%的小鲜肉了
BV1114y1x7TX,1862724,25.935,难道他真的是天才
BV1114y1x7TX,45596,252.719,什么玩意胡桃新皮肤
BV1114y1x7TX,933360,252.601,好细节，电视上的广告确实是15s一个
BV1114y1x7TX,1690261,244.249,6
BV1114y1x7TX,1717387,221.693,好傻啊哈哈哈哈哈哈
BV1114y1x7TX,1775424,190.226,像郭敬明哪个笑太像了
BV1114y1x7TX,24478119,271.003,现在免费（二周年）
BV1114y1x7TX,1799869,66.819,这居然是深圳大学的
BV1114y1x7TX,1758023,243.077,现在免费力（喜）
BV1114y1x7TX,20675,408.609,[ohh]
BV1114y1x7TX,533945,105.261,太难蚌了
BV1114y1x7TX,896101,105.584,没蚌住
BV1114y1x7TX,1841054,4.523,入坑期！！
BV1114y1x7TX,103717,192.875,有谁发现了右上角的中清
